elemNum	elemYear	elemSlip
11	1888	0.26381273835563285
11	1918	0.4175630867548317
11	1964	0.13967636973462894
11	1992	0.34227767510627677
12	17	0.16140139519803548
12	41	0.21286341534967068
12	72	5.483883002022127
12	135	0.18303697433647345
12	154	0.2619047892141249
12	180	0.19315671889696787
12	202	0.051999592878377264
12	217	0.25619914803162214
12	246	0.6751632227606282
12	266	0.2552267396408219
12	279	0.27459705338462403
12	280	3.000473768138144
12	313	0.1754643365058959
12	333	0.33481415623435345
12	362	0.16777266595918772
12	380	0.2758217706595637
12	416	0.15978778131561275
12	436	0.8666643719146763
12	446	3.452298636034391
12	488	0.21326219707222352
12	506	0.18989479787700914
12	528	0.15193733180537186
12	551	0.18798647127446833
12	570	0.22835842282227967
12	577	0.2572146416812158
12	597	0.2336401186548649
12	628	0.2862551827611628
12	660	7.35463076093362
12	694	0.3388155631191047
12	734	0.13994070898519806
12	752	0.2139472719505566
12	786	0.27508019140867257
12	808	0.15738975922148157
12	825	0.48323886341576117
12	867	0.2654907036470398
12	888	0.23344175200187525
12	921	1.3422026683884436
12	945	0.24592791460983432
12	959	0.5283203516025411
12	974	1.2130690513947264
12	1005	0.4184013565027396
12	1023	0.2526986850345725
12	1063	0.10941172640766371
12	1080	0.3170857630441111
12	1103	0.5899105815033324
12	1144	0.16835728542681405
12	1169	0.33820773472477506
12	1216	0.3076215732409586
12	1223	9.552516341226573
12	1251	0.14379335463791362
12	1268	0.21907915642022616
12	1304	0.22859889401536884
12	1341	0.17795866823617998
12	1373	0.2584448229626196
12	1399	0.12317656572662111
12	1425	0.09616246529233788
12	1431	0.18624230987927823
12	1454	0.2701462347986885
12	1473	0.24423504613210742
12	1505	0.19157017494942352
12	1519	0.33287355746992614
12	1543	0.2913055527910026
12	1566	0.1725672823478982
12	1589	0.7507358526869015
12	1618	0.3929170982094191
12	1657	0.3795384120244381
12	1690	0.16448292807057877
12	1718	0.20810355756803595
12	1721	10.739341123495677
12	1773	4.872408868849265
12	1827	0.45685683864124227
12	1888	0.26381273835563285
12	1918	0.4175630867548317
12	1964	0.13967636973462894
12	1992	0.34227767510627677
13	17	0.16140139519803548
13	41	0.21286341534967068
13	72	5.483883002022127
13	104	0.17695994726830352
13	126	0.09094592933231498
13	135	0.18303697433647345
13	154	0.2619047892141249
13	180	0.19315671889696787
13	197	0.18133595090263704
13	202	0.051999592878377264
13	217	0.25619914803162214
13	246	0.6751632227606282
13	266	0.2552267396408219
13	279	0.27459705338462403
13	280	3.000473768138144
13	313	0.1754643365058959
13	333	0.33481415623435345
13	362	0.16777266595918772
13	380	0.2758217706595637
13	402	0.1528299112918678
13	416	0.15978778131561275
13	436	0.8666643719146763
13	446	3.452298636034391
13	488	0.21326219707222352
13	491	0.11312575957161575
13	506	0.18989479787700914
13	528	0.15193733180537186
13	537	0.11165196736990829
13	551	0.18798647127446833
13	570	0.22835842282227967
13	577	0.2572146416812158
13	597	0.2336401186548649
13	611	0.12204293419683224
13	628	0.2862551827611628
13	650	0.19990881094787352
13	660	7.35463076093362
13	694	0.3388155631191047
13	712	0.15341952868258185
13	734	0.13994070898519806
13	752	0.2139472719505566
13	786	0.27508019140867257
13	808	0.15738975922148157
13	825	0.48323886341576117
13	867	0.2654907036470398
13	888	0.23344175200187525
13	921	1.3422026683884436
13	945	0.24592791460983432
13	959	0.5283203516025411
13	974	1.2130690513947264
13	1005	0.4184013565027396
13	1023	0.2526986850345725
13	1042	0.1803459518226779
13	1063	0.10941172640766371
13	1080	0.3170857630441111
13	1103	0.5899105815033324
13	1144	0.16835728542681405
13	1169	0.33820773472477506
13	1195	0.12470470810233682
13	1216	0.3076215732409586
13	1223	9.552516341226573
13	1251	0.14379335463791362
13	1268	0.21907915642022616
13	1289	0.1683864780714115
13	1304	0.22859889401536884
13	1324	0.19285390234653577
13	1341	0.17795866823617998
13	1353	0.1996963395586975
13	1373	0.2584448229626196
13	1399	0.12317656572662111
13	1416	0.10662014509437602
13	1425	0.09616246529233788
13	1431	0.18624230987927823
13	1454	0.2701462347986885
13	1473	0.24423504613210742
13	1492	0.11917486474353989
13	1505	0.19157017494942352
13	1519	0.33287355746992614
13	1523	0.17974092038724668
13	1543	0.2913055527910026
13	1566	0.1725672823478982
13	1589	0.7507358526869015
13	1618	0.3929170982094191
13	1657	0.3795384120244381
13	1690	0.16448292807057877
13	1705	0.11442231268519513
13	1718	0.20810355756803595
13	1721	10.739341123495677
13	1755	0.16881313974097628
13	1773	4.872408868849265
13	1805	0.15093218759159807
13	1827	0.45685683864124227
13	1862	0.15306917448987006
13	1888	0.26381273835563285
13	1918	0.4175630867548317
13	1952	0.2005806535867667
13	1964	0.13967636973462894
13	1992	0.34227767510627677
14	17	0.16140139519803548
14	33	0.0936124000260865
14	41	0.21286341534967068
14	50	0.17278222798260517
14	72	5.483883002022127
14	104	0.17695994726830352
14	117	0.08097274663275109
14	126	0.09094592933231498
14	135	0.18303697433647345
14	154	0.2619047892141249
14	168	0.08554078924460913
14	180	0.19315671889696787
14	197	0.18133595090263704
14	217	0.25619914803162214
14	246	0.6751632227606282
14	266	0.2552267396408219
14	279	0.27459705338462403
14	280	3.000473768138144
14	313	0.1754643365058959
14	333	0.33481415623435345
14	362	0.16777266595918772
14	380	0.2758217706595637
14	402	0.1528299112918678
14	416	0.15978778131561275
14	418	0.11979679923986437
14	436	0.8666643719146763
14	446	3.452298636034391
14	478	0.09195561934547418
14	488	0.21326219707222352
14	491	0.11312575957161575
14	506	0.18989479787700914
14	517	0.09167456042720706
14	528	0.15193733180537186
14	537	0.11165196736990829
14	551	0.18798647127446833
14	570	0.22835842282227967
14	577	0.2572146416812158
14	597	0.2336401186548649
14	611	0.12204293419683224
14	628	0.2862551827611628
14	650	0.19990881094787352
14	660	7.35463076093362
14	694	0.3388155631191047
14	712	0.15341952868258185
14	732	0.1950364774043179
14	734	0.13994070898519806
14	752	0.2139472719505566
14	764	0.15353277559412778
14	786	0.27508019140867257
14	808	0.15738975922148157
14	825	0.48323886341576117
14	855	0.10152098870487285
14	867	0.2654907036470398
14	888	0.23344175200187525
14	921	1.3422026683884436
14	943	0.11709905557075549
14	945	0.24592791460983432
14	959	0.5283203516025411
14	974	1.2130690513947264
14	1005	0.4184013565027396
14	1023	0.2526986850345725
14	1042	0.1803459518226779
14	1061	0.12196471082337211
14	1063	0.10941172640766371
14	1080	0.3170857630441111
14	1103	0.5899105815033324
14	1126	0.15410937500438895
14	1144	0.16835728542681405
14	1147	0.19348741050023674
14	1169	0.33820773472477506
14	1184	0.11662244085204018
14	1195	0.12470470810233682
14	1216	0.3076215732409586
14	1223	9.552516341226573
14	1251	0.14379335463791362
14	1268	0.21907915642022616
14	1289	0.1683864780714115
14	1304	0.22859889401536884
14	1324	0.19285390234653577
14	1341	0.17795866823617998
14	1353	0.1996963395586975
14	1373	0.2584448229626196
14	1399	0.12317656572662111
14	1416	0.10662014509437602
14	1425	0.09616246529233788
14	1431	0.18624230987927823
14	1454	0.2701462347986885
14	1473	0.24423504613210742
14	1492	0.11917486474353989
14	1505	0.19157017494942352
14	1519	0.33287355746992614
14	1523	0.17974092038724668
14	1543	0.2913055527910026
14	1545	0.09289508335878235
14	1566	0.1725672823478982
14	1589	0.7507358526869015
14	1618	0.3929170982094191
14	1646	0.11836132172028709
14	1657	0.3795384120244381
14	1683	0.08932578335107781
14	1690	0.16448292807057877
14	1705	0.11442231268519513
14	1718	0.20810355756803595
14	1721	10.739341123495677
14	1755	0.16881313974097628
14	1773	4.872408868849265
14	1805	0.15093218759159807
14	1827	0.45685683864124227
14	1862	0.15306917448987006
14	1888	0.26381273835563285
14	1895	0.20117468771747057
14	1918	0.4175630867548317
14	1952	0.2005806535867667
14	1964	0.13967636973462894
14	1971	0.16335369334742172
14	1992	0.34227767510627677
14	2006	0.10263574119676573
15	8	0.08403412063181197
15	17	0.16140139519803548
15	25	0.09436363560037399
15	33	0.0936124000260865
15	41	0.21286341534967068
15	50	0.17278222798260517
15	72	5.483883002022127
15	104	0.17695994726830352
15	117	0.08097274663275109
15	135	0.18303697433647345
15	154	0.2619047892141249
15	168	0.08554078924460913
15	180	0.19315671889696787
15	197	0.18133595090263704
15	217	0.25619914803162214
15	246	0.6751632227606282
15	266	0.2552267396408219
15	279	0.27459705338462403
15	280	3.000473768138144
15	310	0.10627834226067288
15	313	0.1754643365058959
15	333	0.33481415623435345
15	362	0.16777266595918772
15	380	0.2758217706595637
15	402	0.1528299112918678
15	416	0.15978778131561275
15	418	0.11979679923986437
15	436	0.8666643719146763
15	446	3.452298636034391
15	478	0.09195561934547418
15	488	0.21326219707222352
15	491	0.11312575957161575
15	506	0.18989479787700914
15	517	0.09167456042720706
15	528	0.15193733180537186
15	533	0.14237788177664676
15	537	0.11165196736990829
15	551	0.18798647127446833
15	557	0.13128345274920875
15	570	0.22835842282227967
15	577	0.2572146416812158
15	597	0.2336401186548649
15	611	0.12204293419683224
15	628	0.2862551827611628
15	650	0.19990881094787352
15	660	7.35463076093362
15	694	0.3388155631191047
15	712	0.15341952868258185
15	732	0.1950364774043179
15	734	0.13994070898519806
15	752	0.2139472719505566
15	764	0.15353277559412778
15	771	0.11607265849853059
15	786	0.27508019140867257
15	808	0.15738975922148157
15	825	0.48323886341576117
15	855	0.10152098870487285
15	867	0.2654907036470398
15	888	0.23344175200187525
15	921	1.3422026683884436
15	943	0.11709905557075549
15	945	0.24592791460983432
15	959	0.5283203516025411
15	974	1.2130690513947264
15	1005	0.4184013565027396
15	1023	0.2526986850345725
15	1042	0.1803459518226779
15	1061	0.12196471082337211
15	1063	0.10941172640766371
15	1080	0.3170857630441111
15	1103	0.5899105815033324
15	1126	0.15410937500438895
15	1144	0.16835728542681405
15	1147	0.19348741050023674
15	1167	0.08793313584898117
15	1169	0.33820773472477506
15	1184	0.11662244085204018
15	1195	0.12470470810233682
15	1216	0.3076215732409586
15	1223	9.552516341226573
15	1251	0.14379335463791362
15	1268	0.21907915642022616
15	1289	0.1683864780714115
15	1304	0.22859889401536884
15	1315	0.08968987359837273
15	1324	0.19285390234653577
15	1335	0.0842006444474345
15	1341	0.17795866823617998
15	1353	0.1996963395586975
15	1373	0.2584448229626196
15	1386	0.09452808104795517
15	1399	0.12317656572662111
15	1416	0.10662014509437602
15	1419	0.20727179273317414
15	1431	0.18624230987927823
15	1454	0.2701462347986885
15	1473	0.24423504613210742
15	1488	0.0882200925769088
15	1492	0.11917486474353989
15	1497	0.10238787830949264
15	1505	0.19157017494942352
15	1519	0.33287355746992614
15	1523	0.17974092038724668
15	1543	0.2913055527910026
15	1545	0.09289508335878235
15	1549	0.08510112384554809
15	1566	0.1725672823478982
15	1589	0.7507358526869015
15	1618	0.3929170982094191
15	1646	0.11836132172028709
15	1657	0.3795384120244381
15	1677	0.1090707156935858
15	1683	0.08932578335107781
15	1690	0.16448292807057877
15	1705	0.11442231268519513
15	1718	0.20810355756803595
15	1721	10.739341123495677
15	1755	0.16881313974097628
15	1773	4.872408868849265
15	1805	0.15093218759159807
15	1827	0.45685683864124227
15	1862	0.15306917448987006
15	1888	0.26381273835563285
15	1895	0.20117468771747057
15	1914	0.10276517887661825
15	1918	0.4175630867548317
15	1952	0.2005806535867667
15	1964	0.13967636973462894
15	1971	0.16335369334742172
15	1992	0.34227767510627677
15	2006	0.10263574119676573
16	8	0.08403412063181197
16	17	0.16140139519803548
16	25	0.09436363560037399
16	41	0.21286341534967068
16	50	0.17278222798260517
16	72	5.483883002022127
16	104	0.17695994726830352
16	123	0.09751592366892885
16	135	0.18303697433647345
16	154	0.2619047892141249
16	168	0.08554078924460913
16	180	0.19315671889696787
16	197	0.18133595090263704
16	217	0.25619914803162214
16	246	0.6751632227606282
16	266	0.2552267396408219
16	279	0.27459705338462403
16	280	3.000473768138144
16	309	0.08525008678732855
16	310	0.10627834226067288
16	313	0.1754643365058959
16	333	0.33481415623435345
16	362	0.16777266595918772
16	380	0.2758217706595637
16	402	0.1528299112918678
16	416	0.15978778131561275
16	436	0.8666643719146763
16	446	3.452298636034391
16	488	0.21326219707222352
16	491	0.11312575957161575
16	506	0.18989479787700914
16	528	0.15193733180537186
16	533	0.14237788177664676
16	551	0.18798647127446833
16	557	0.13128345274920875
16	570	0.22835842282227967
16	577	0.2572146416812158
16	597	0.2336401186548649
16	611	0.12204293419683224
16	628	0.2862551827611628
16	650	0.19990881094787352
16	660	7.35463076093362
16	694	0.3388155631191047
16	712	0.15341952868258185
16	732	0.1950364774043179
16	734	0.13994070898519806
16	752	0.2139472719505566
16	764	0.15353277559412778
16	771	0.11607265849853059
16	786	0.27508019140867257
16	808	0.15738975922148157
16	825	0.48323886341576117
16	855	0.10152098870487285
16	867	0.2654907036470398
16	888	0.23344175200187525
16	921	1.3422026683884436
16	943	0.11709905557075549
16	945	0.24592791460983432
16	959	0.5283203516025411
16	974	1.2130690513947264
16	1005	0.4184013565027396
16	1023	0.2526986850345725
16	1042	0.1803459518226779
16	1061	0.12196471082337211
16	1063	0.10941172640766371
16	1080	0.3170857630441111
16	1103	0.5899105815033324
16	1126	0.15410937500438895
16	1144	0.16835728542681405
16	1147	0.19348741050023674
16	1167	0.08793313584898117
16	1169	0.33820773472477506
16	1195	0.12470470810233682
16	1216	0.3076215732409586
16	1223	9.552516341226573
16	1251	0.14379335463791362
16	1268	0.21907915642022616
16	1289	0.1683864780714115
16	1304	0.22859889401536884
16	1315	0.08968987359837273
16	1324	0.19285390234653577
16	1335	0.0842006444474345
16	1341	0.17795866823617998
16	1353	0.1996963395586975
16	1373	0.2584448229626196
16	1386	0.09452808104795517
16	1390	0.136363864301104
16	1399	0.12317656572662111
16	1416	0.10662014509437602
16	1419	0.20727179273317414
16	1431	0.18624230987927823
16	1454	0.2701462347986885
16	1473	0.24423504613210742
16	1488	0.0882200925769088
16	1497	0.10238787830949264
16	1505	0.19157017494942352
16	1519	0.33287355746992614
16	1523	0.17974092038724668
16	1543	0.2913055527910026
16	1549	0.08510112384554809
16	1566	0.1725672823478982
16	1589	0.7507358526869015
16	1618	0.3929170982094191
16	1646	0.11836132172028709
16	1648	0.10857467061241764
16	1657	0.3795384120244381
16	1677	0.1090707156935858
16	1690	0.16448292807057877
16	1704	0.15259694179080308
16	1718	0.20810355756803595
16	1721	10.739341123495677
16	1755	0.16881313974097628
16	1773	4.872408868849265
16	1805	0.15093218759159807
16	1827	0.45685683864124227
16	1862	0.15306917448987006
16	1872	0.09039884405286563
16	1888	0.26381273835563285
16	1895	0.20117468771747057
16	1914	0.10276517887661825
16	1918	0.4175630867548317
16	1952	0.2005806535867667
16	1964	0.13967636973462894
16	1971	0.16335369334742172
16	1992	0.34227767510627677
17	17	0.16140139519803548
17	41	0.21286341534967068
17	50	0.17278222798260517
17	72	5.483883002022127
17	104	0.17695994726830352
17	123	0.09751592366892885
17	135	0.18303697433647345
17	154	0.2619047892141249
17	180	0.19315671889696787
17	197	0.18133595090263704
17	217	0.25619914803162214
17	246	0.6751632227606282
17	266	0.2552267396408219
17	279	0.27459705338462403
17	280	3.000473768138144
17	309	0.08525008678732855
17	311	0.19191126635079178
17	318	0.08292114396063506
17	333	0.33481415623435345
17	362	0.16777266595918772
17	380	0.2758217706595637
17	402	0.1528299112918678
17	416	0.15978778131561275
17	436	0.8666643719146763
17	446	3.452298636034391
17	488	0.21326219707222352
17	506	0.18989479787700914
17	528	0.15193733180537186
17	533	0.14237788177664676
17	551	0.18798647127446833
17	570	0.22835842282227967
17	577	0.2572146416812158
17	597	0.2336401186548649
17	615	0.10497499787879563
17	628	0.2862551827611628
17	650	0.19990881094787352
17	660	7.35463076093362
17	694	0.3388155631191047
17	712	0.15341952868258185
17	732	0.1950364774043179
17	734	0.13994070898519806
17	752	0.2139472719505566
17	764	0.15353277559412778
17	786	0.27508019140867257
17	808	0.15738975922148157
17	825	0.48323886341576117
17	867	0.2654907036470398
17	888	0.23344175200187525
17	921	1.3422026683884436
17	945	0.24592791460983432
17	959	0.5283203516025411
17	974	1.2130690513947264
17	1005	0.4184013565027396
17	1023	0.2526986850345725
17	1042	0.1803459518226779
17	1061	0.12196471082337211
17	1080	0.3170857630441111
17	1103	0.5899105815033324
17	1126	0.15410937500438895
17	1144	0.16835728542681405
17	1147	0.19348741050023674
17	1169	0.33820773472477506
17	1195	0.12470470810233682
17	1210	0.08444562548359129
17	1216	0.3076215732409586
17	1223	9.552516341226573
17	1251	0.14379335463791362
17	1268	0.21907915642022616
17	1289	0.1683864780714115
17	1304	0.22859889401536884
17	1324	0.19285390234653577
17	1335	0.0842006444474345
17	1341	0.17795866823617998
17	1353	0.1996963395586975
17	1373	0.2584448229626196
17	1390	0.136363864301104
17	1399	0.12317656572662111
17	1416	0.10662014509437602
17	1419	0.20727179273317414
17	1431	0.18624230987927823
17	1454	0.2701462347986885
17	1473	0.24423504613210742
17	1488	0.0882200925769088
17	1497	0.10238787830949264
17	1505	0.19157017494942352
17	1519	0.33287355746992614
17	1523	0.17974092038724668
17	1537	0.07146570603669036
17	1543	0.2913055527910026
17	1566	0.1725672823478982
17	1589	0.7507358526869015
17	1618	0.3929170982094191
17	1648	0.10857467061241764
17	1657	0.3795384120244381
17	1690	0.16448292807057877
17	1704	0.15259694179080308
17	1718	0.20810355756803595
17	1721	10.739341123495677
17	1755	0.16881313974097628
17	1773	4.872408868849265
17	1805	0.15093218759159807
17	1827	0.45685683864124227
17	1862	0.15306917448987006
17	1872	0.09039884405286563
17	1888	0.26381273835563285
17	1895	0.20117468771747057
17	1918	0.4175630867548317
17	1952	0.2005806535867667
17	1964	0.13967636973462894
17	1992	0.34227767510627677
18	17	0.16140139519803548
18	41	0.21286341534967068
18	72	5.483883002022127
18	104	0.17695994726830352
18	123	0.09751592366892885
18	135	0.18303697433647345
18	154	0.2619047892141249
18	180	0.19315671889696787
18	197	0.18133595090263704
18	217	0.25619914803162214
18	246	0.6751632227606282
18	266	0.2552267396408219
18	279	0.27459705338462403
18	280	3.000473768138144
18	311	0.19191126635079178
18	318	0.08292114396063506
18	333	0.33481415623435345
18	362	0.16777266595918772
18	380	0.2758217706595637
18	402	0.1528299112918678
18	416	0.15978778131561275
18	428	0.07853244921447654
18	436	0.8666643719146763
18	446	3.452298636034391
18	488	0.21326219707222352
18	506	0.18989479787700914
18	528	0.15193733180537186
18	551	0.18798647127446833
18	570	0.22835842282227967
18	577	0.2572146416812158
18	597	0.2336401186548649
18	615	0.10497499787879563
18	628	0.2862551827611628
18	650	0.19990881094787352
18	660	7.35463076093362
18	694	0.3388155631191047
18	712	0.15341952868258185
18	732	0.1950364774043179
18	752	0.2139472719505566
18	764	0.15353277559412778
18	786	0.27508019140867257
18	808	0.15738975922148157
18	825	0.48323886341576117
18	867	0.2654907036470398
18	888	0.23344175200187525
18	921	1.3422026683884436
18	945	0.24592791460983432
18	959	0.5283203516025411
18	974	1.2130690513947264
18	1005	0.4184013565027396
18	1023	0.2526986850345725
18	1042	0.1803459518226779
18	1047	0.16025172471937418
18	1061	0.12196471082337211
18	1080	0.3170857630441111
18	1103	0.5899105815033324
18	1126	0.15410937500438895
18	1144	0.16835728542681405
18	1147	0.19348741050023674
18	1169	0.33820773472477506
18	1195	0.12470470810233682
18	1210	0.08444562548359129
18	1216	0.3076215732409586
18	1223	9.552516341226573
18	1251	0.14379335463791362
18	1268	0.21907915642022616
18	1289	0.1683864780714115
18	1304	0.22859889401536884
18	1324	0.19285390234653577
18	1335	0.0842006444474345
18	1341	0.17795866823617998
18	1353	0.1996963395586975
18	1373	0.2584448229626196
18	1390	0.136363864301104
18	1391	0.168897465192123
18	1419	0.20727179273317414
18	1431	0.18624230987927823
18	1454	0.2701462347986885
18	1473	0.24423504613210742
18	1497	0.10238787830949264
18	1505	0.19157017494942352
18	1519	0.33287355746992614
18	1537	0.07146570603669036
18	1543	0.2913055527910026
18	1566	0.1725672823478982
18	1589	0.7507358526869015
18	1618	0.3929170982094191
18	1648	0.10857467061241764
18	1657	0.3795384120244381
18	1690	0.16448292807057877
18	1704	0.15259694179080308
18	1718	0.20810355756803595
18	1721	10.739341123495677
18	1755	0.16881313974097628
18	1773	4.872408868849265
18	1805	0.15093218759159807
18	1827	0.45685683864124227
18	1862	0.15306917448987006
18	1888	0.26381273835563285
18	1918	0.4175630867548317
18	1952	0.2005806535867667
18	1964	0.13967636973462894
18	1992	0.34227767510627677
19	17	0.16140139519803548
19	41	0.21286341534967068
19	72	5.483883002022127
19	104	0.17695994726830352
19	126	0.16746227397863564
19	135	0.18303697433647345
19	154	0.2619047892141249
19	180	0.19315671889696787
19	197	0.18133595090263704
19	217	0.25619914803162214
19	246	0.6751632227606282
19	266	0.2552267396408219
19	279	0.27459705338462403
19	280	3.000473768138144
19	311	0.19191126635079178
19	333	0.33481415623435345
19	362	0.16777266595918772
19	380	0.2758217706595637
19	402	0.1528299112918678
19	416	0.15978778131561275
19	428	0.07853244921447654
19	436	0.8666643719146763
19	446	3.452298636034391
19	488	0.21326219707222352
19	506	0.18989479787700914
19	528	0.15193733180537186
19	551	0.18798647127446833
19	570	0.22835842282227967
19	577	0.2572146416812158
19	597	0.2336401186548649
19	628	0.2862551827611628
19	650	0.19990881094787352
19	660	7.35463076093362
19	694	0.3388155631191047
19	732	0.1950364774043179
19	752	0.2139472719505566
19	764	0.15353277559412778
19	786	0.27508019140867257
19	808	0.15738975922148157
19	825	0.48323886341576117
19	867	0.2654907036470398
19	888	0.23344175200187525
19	921	1.3422026683884436
19	945	0.24592791460983432
19	959	0.5283203516025411
19	974	1.2130690513947264
19	1005	0.4184013565027396
19	1023	0.2526986850345725
19	1047	0.16025172471937418
19	1080	0.3170857630441111
19	1103	0.5899105815033324
19	1126	0.15410937500438895
19	1144	0.16835728542681405
19	1147	0.19348741050023674
19	1169	0.33820773472477506
19	1204	0.08280533811317234
19	1216	0.3076215732409586
19	1223	9.552516341226573
19	1251	0.14379335463791362
19	1268	0.21907915642022616
19	1289	0.1683864780714115
19	1304	0.22859889401536884
19	1324	0.19285390234653577
19	1341	0.17795866823617998
19	1373	0.2584448229626196
19	1391	0.168897465192123
19	1419	0.20727179273317414
19	1431	0.18624230987927823
19	1454	0.2701462347986885
19	1473	0.24423504613210742
19	1505	0.19157017494942352
19	1519	0.33287355746992614
19	1537	0.07146570603669036
19	1543	0.2913055527910026
19	1566	0.1725672823478982
19	1589	0.7507358526869015
19	1618	0.3929170982094191
19	1648	0.10857467061241764
19	1657	0.3795384120244381
19	1690	0.16448292807057877
19	1707	0.1449976764664947
19	1718	0.20810355756803595
19	1721	10.739341123495677
19	1755	0.16881313974097628
19	1773	4.872408868849265
19	1805	0.15093218759159807
19	1827	0.45685683864124227
19	1862	0.15306917448987006
19	1888	0.26381273835563285
19	1918	0.4175630867548317
19	1952	0.2005806535867667
19	1976	0.07830555218880139
19	1992	0.34227767510627677
20	17	0.16140139519803548
20	41	0.21286341534967068
20	72	5.483883002022127
20	126	0.16746227397863564
20	135	0.18303697433647345
20	154	0.2619047892141249
20	180	0.19315671889696787
20	197	0.18133595090263704
20	217	0.25619914803162214
20	246	0.6751632227606282
20	253	0.12627448158861704
20	266	0.2552267396408219
20	279	0.27459705338462403
20	280	3.000473768138144
20	311	0.19191126635079178
20	333	0.33481415623435345
20	362	0.16777266595918772
20	380	0.2758217706595637
20	402	0.1528299112918678
